Timestamp	Longitude	Latitude	Operatorname	NetworkTech	Level	Speed	Altitude	Filemark
2023.10.15_15.38.52	-46.50040	-23.61454	TIM	5G	-94	32	861	
2023.10.15_15.38.54	-46.50052	-23.61457	TIM	5G	-96	24	861	
2023.10.15_15.38.56	-46.50052	-23.61457	TIM	4G	-94	24	861	
2023.10.15_15.38.57	-46.50068	-23.61459	TIM	4G	-94	20	863	
2023.10.15_15.38.59	-46.50078	-23.61460	TIM	4G	-95	20	865	
2023.10.15_15.39.02	-46.50088	-23.61458	TIM	4G	-96	19	864	
2023.10.15_15.39.05	-46.50079	-23.61447	TIM	5G	-96	11	865	
2023.10.15_15.39.07	-46.50079	-23.61447	TIM	5G	-98	11	865	
2023.10.15_15.39.08	-46.50080	-23.61436	TIM	5G	-98	11	865	
2023.10.15_15.39.11	-46.50069	-23.61446	TIM	5G	-97	5	865	
2023.10.15_15.39.19	-46.50060	-23.61449	TIM	5G	-99	3	865	
2023.10.15_15.39.22	-46.50060	-23.61449	TIM	4G	-96	3	865	
2023.10.15_15.39.28	-46.50070	-23.61456	TIM	5G	-97	10	861	
2023.10.15_15.39.28	-46.50070	-23.61456	TIM	5G	-97	10	861	
2023.10.15_15.39.33	-46.50080	-23.61458	TIM	5G	-95	9	861	
2023.10.15_15.39.34	-46.50080	-23.61458	TIM	5G	-95	9	861	
2023.10.15_15.39.35	-46.50098	-23.61463	TIM	5G	-95	25	859	
2023.10.15_15.39.37	-46.50114	-23.61464	TIM	5G	-100	28	860	
2023.10.15_15.39.38	-46.50114	-23.61464	TIM	5G	-100	28	860	
2023.10.15_15.39.39	-46.50131	-23.61468	TIM	5G	-100	32	860	
2023.10.15_15.39.40	-46.50143	-23.61479	TIM	5G	-101	38	862	
2023.10.15_15.39.41	-46.50154	-23.61477	TIM	5G	-101	39	862	
2023.10.15_15.39.42	-46.50167	-23.61482	TIM	5G	-101	43	865	
2023.10.15_15.39.43	-46.50182	-23.61482	TIM	5G	-101	49	864	
2023.10.15_15.39.44	-46.50194	-23.61484	TIM	5G	-101	50	865	
2023.10.15_15.39.45	-46.50208	-23.61486	TIM	5G	-101	51	865	
2023.10.15_15.39.46	-46.50222	-23.61483	TIM	5G	-98	51	864	
2023.10.15_15.39.47	-46.50235	-23.61479	TIM	5G	-98	51	864	
2023.10.15_15.39.48	-46.50250	-23.61475	TIM	5G	-98	51	865	
2023.10.15_15.39.49	-46.50263	-23.61470	TIM	5G	-98	51	863	
2023.10.15_15.39.50	-46.50263	-23.61470	TIM	5G	-98	51	863	
2023.10.15_15.39.50	-46.50276	-23.61463	TIM	5G	-98	51	863	
2023.10.15_15.39.51	-46.50287	-23.61456	TIM	5G	-96	50	863	
2023.10.15_15.39.52	-46.50296	-23.61447	TIM	5G	-92	48	862	
2023.10.15_15.39.53	-46.50296	-23.61447	TIM	5G	-92	48	862	
2023.10.15_15.39.53	-46.50306	-23.61437	TIM	5G	-92	50	862	
2023.10.15_15.39.54	-46.50315	-23.61428	TIM	5G	-92	51	862	
2023.10.15_15.39.55	-46.50325	-23.61418	TIM	5G	-88	51	862	
2023.10.15_15.39.56	-46.50333	-23.61407	TIM	5G	-88	52	861	
2023.10.15_15.39.57	-46.50342	-23.61396	TIM	5G	-88	54	859	
2023.10.15_15.39.58	-46.50349	-23.61382	TIM	5G	-84	57	859	
2023.10.15_15.39.59	-46.50357	-23.61369	TIM	5G	-84	58	857	
2023.10.15_15.40.00	-46.50364	-23.61354	TIM	5G	-84	58	858	
2023.10.15_15.40.01	-46.50364	-23.61354	TIM	5G	-84	58	858	
2023.10.15_15.40.01	-46.50371	-23.61341	TIM	5G	-84	59	857	
2023.10.15_15.40.02	-46.50378	-23.61327	TIM	5G	-112	59	856	
2023.10.15_15.40.03	-46.50378	-23.61327	TIM	5G	-112	59	856	
2023.10.15_15.40.03	-46.50386	-23.61314	TIM	5G	-112	59	854	
2023.10.15_15.40.04	-46.50393	-23.61300	TIM	5G	-112	58	853	
2023.10.15_15.40.05	-46.50393	-23.61300	TIM	4G	-73	58	853	
2023.10.15_15.40.05	-46.50400	-23.61288	TIM	4G	-73	57	852	
2023.10.15_15.40.06	-46.50406	-23.61274	TIM	4G	-73	58	851	
2023.10.15_15.40.07	-46.50414	-23.61262	TIM	5G	-77	59	850	
2023.10.15_15.40.08	-46.50421	-23.61249	TIM	5G	-77	57	850	
2023.10.15_15.40.09	-46.50426	-23.61235	TIM	5G	-112	58	851	
2023.10.15_15.40.09	-46.50426	-23.61235	TIM	5G	-77	58	851	
2023.10.15_15.40.10	-46.50429	-23.61222	TIM	5G	-77	58	849	
2023.10.15_15.40.11	-46.50432	-23.61207	TIM	5G	-79	58	850	
2023.10.15_15.40.12	-46.50432	-23.61193	TIM	5G	-79	58	851	
2023.10.15_15.40.13	-46.50433	-23.61177	TIM	5G	-79	59	849	
2023.10.15_15.40.14	-46.50432	-23.61163	TIM	5G	-88	57	846	
2023.10.15_15.40.15	-46.50430	-23.61149	TIM	5G	-88	55	845	
2023.10.15_15.40.16	-46.50427	-23.61137	TIM	5G	-88	53	843	
2023.10.15_15.40.17	-46.50422	-23.61124	TIM	5G	-88	52	843	
2023.10.15_15.40.18	-46.50418	-23.61112	TIM	5G	-88	53	842	
2023.10.15_15.40.19	-46.50414	-23.61099	TIM	5G	-88	52	841	
2023.10.15_15.40.20	-46.50411	-23.61086	TIM	5G	-84	53	841	
2023.10.15_15.40.21	-46.50411	-23.61073	TIM	5G	-84	53	841	
2023.10.15_15.40.22	-46.50410	-23.61058	TIM	5G	-84	55	842	
2023.10.15_15.40.23	-46.50411	-23.61044	TIM	5G	-84	53	843	
2023.10.15_15.40.23	-46.50411	-23.61044	TIM	4G	-82	53	843	
2023.10.15_15.40.24	-46.50415	-23.61031	TIM	4G	-82	54	843	
2023.10.15_15.40.25	-46.50419	-23.61018	TIM	4G	-84	56	843	
2023.10.15_15.40.25	-46.50419	-23.61018	TIM	5G	-84	56	843	
2023.10.15_15.40.26	-46.50428	-23.61005	TIM	5G	-84	56	843	
2023.10.15_15.40.27	-46.50436	-23.60994	TIM	5G	-84	54	841	
2023.10.15_15.40.28	-46.50443	-23.60983	TIM	5G	-96	52	840	
2023.10.15_15.40.29	-46.50453	-23.60974	TIM	5G	-96	52	840	
2023.10.15_15.40.29	-46.50453	-23.60974	TIM	5G	-96	52	840	
2023.10.15_15.40.30	-46.50465	-23.60963	TIM	5G	-96	54	839	
2023.10.15_15.40.31	-46.50476	-23.60956	TIM	5G	-96	53	840	
2023.10.15_15.40.32	-46.50487	-23.60947	TIM	5G	-97	53	839	
2023.10.15_15.40.33	-46.50499	-23.60939	TIM	5G	-97	53	838	
2023.10.15_15.40.34	-46.50511	-23.60931	TIM	5G	-97	54	838	
2023.10.15_15.40.34	-46.50511	-23.60931	TIM	4G	-83	54	838	
2023.10.15_15.40.35	-46.50524	-23.60924	TIM	4G	-83	55	837	
2023.10.15_15.40.36	-46.50537	-23.60915	TIM	5G	-97	57	836	
2023.10.15_15.40.37	-46.50548	-23.60907	TIM	5G	-97	56	836	
2023.10.15_15.40.38	-46.50560	-23.60899	TIM	5G	-95	54	835	
2023.10.15_15.40.39	-46.50575	-23.60890	TIM	5G	-95	59	834	
2023.10.15_15.40.39	-46.50575	-23.60890	TIM	5G	-95	59	834	
2023.10.15_15.40.40	-46.50588	-23.60880	TIM	5G	-95	60	834	
2023.10.15_15.40.41	-46.50603	-23.60871	TIM	5G	-95	63	833	
2023.10.15_15.40.42	-46.50616	-23.60861	TIM	5G	-95	61	833	
2023.10.15_15.40.43	-46.50631	-23.60851	TIM	5G	-95	64	832	
2023.10.15_15.40.44	-46.50641	-23.60842	TIM	5G	-95	59	833	
2023.10.15_15.40.45	-46.50652	-23.60831	TIM	5G	-93	55	833	
2023.10.15_15.40.46	-46.50661	-23.60821	TIM	5G	-93	52	832	
2023.10.15_15.40.47	-46.50668	-23.60810	TIM	5G	-93	50	830	
2023.10.15_15.40.48	-46.50675	-23.60798	TIM	5G	-87	50	829	
2023.10.15_15.40.49	-46.50680	-23.60788	TIM	5G	-87	47	828	
2023.10.15_15.40.50	-46.50685	-23.60777	TIM	5G	-87	45	828	
2023.10.15_15.40.51	-46.50690	-23.60767	TIM	5G	-89	44	828	
2023.10.15_15.40.52	-46.50696	-23.60756	TIM	5G	-89	43	828	
2023.10.15_15.40.53	-46.50700	-23.60746	TIM	5G	-89	43	827	
2023.10.15_15.40.55	-46.50709	-23.60730	TIM	5G	-89	36	827	
2023.10.15_15.40.56	-46.50713	-23.60722	TIM	5G	-89	35	827	
2023.10.15_15.40.57	-46.50713	-23.60722	TIM	5G	-97	35	827	
2023.10.15_15.40.58	-46.50721	-23.60707	TIM	5G	-105	31	828	
2023.10.15_15.40.59	-46.50721	-23.60707	TIM	5G	-102	31	828	
2023.10.15_15.41.00	-46.50729	-23.60695	TIM	5G	-102	29	828	
2023.10.15_15.41.02	-46.50736	-23.60684	TIM	5G	-102	24	828	
2023.10.15_15.41.05	-46.50744	-23.60675	TIM	5G	-99	18	823	
2023.10.15_15.41.08	-46.50751	-23.60665	TIM	5G	-101	14	823	
2023.10.15_15.41.11	-46.50757	-23.60658	TIM	5G	-102	10	822	
2023.10.15_15.41.18	-46.50764	-23.60650	TIM	5G	-102	2	823	
2023.10.15_15.41.21	-46.50768	-23.60639	TIM	5G	-102	9	823	
2023.10.15_15.41.21	-46.50768	-23.60639	TIM	5G	-102	9	823	
2023.10.15_15.41.27	-46.50761	-23.60632	TIM	4G	-96	5	827	
2023.10.15_15.41.31	-46.50750	-23.60635	TIM	4G	-100	8	829	
2023.10.15_15.41.36	-46.50752	-23.60644	TIM	4G	-101	2	830	
2023.10.15_15.41.40	-46.50750	-23.60653	TIM	5G	-105	5	830	
2023.10.15_15.41.50	-46.50766	-23.60632	TIM	4G	-108	14	830	
2023.10.15_15.41.53	-46.50751	-23.60627	TIM	4G	-108	13	830	
2023.10.15_15.41.54	-46.50751	-23.60627	TIM	3G	-83	13	830	
2023.10.15_15.41.54	-46.50799	-23.60614	TIM	3G	-83	14	830	
2023.10.15_15.41.55	-46.50807	-23.60600	TIM	3G	-83	25	830	
2023.10.15_15.41.56	-46.50825	-23.60582	TIM	3G	-83	46	830	
2023.10.15_15.41.57	-46.50828	-23.60570	TIM	3G	-83	49	830	
2023.10.15_15.41.58	-46.50832	-23.60551	TIM	3G	-83	49	827	
2023.10.15_15.41.59	-46.50841	-23.60542	TIM	3G	-83	49	826	
2023.10.15_15.42.00	-46.50849	-23.60531	TIM	3G	-85	51	830	
2023.10.15_15.42.01	-46.50852	-23.60523	TIM	3G	-85	46	831	
2023.10.15_15.42.02	-46.50856	-23.60513	TIM	3G	-79	45	830	
2023.10.15_15.42.04	-46.50868	-23.60499	TIM	3G	-79	37	829	
2023.10.15_15.42.06	-46.50878	-23.60482	TIM	3G	-83	38	829	
2023.10.15_15.42.07	-46.50884	-23.60472	TIM	3G	-83	40	829	
2023.10.15_15.42.08	-46.50892	-23.60465	TIM	3G	-87	40	827	
2023.10.15_15.42.10	-46.50908	-23.60455	TIM	3G	-87	40	828	
2023.10.15_15.42.11	-46.50917	-23.60451	TIM	3G	-87	37	829	
2023.10.15_15.42.12	-46.50928	-23.60446	TIM	3G	-87	41	830	
2023.10.15_15.42.13	-46.50938	-23.60442	TIM	3G	-87	38	829	
2023.10.15_15.42.14	-46.50948	-23.60440	TIM	3G	-87	39	828	
2023.10.15_15.42.15	-46.50959	-23.60438	TIM	3G	-87	37	827	
2023.10.15_15.42.16	-46.50971	-23.60439	TIM	3G	-87	39	824	
2023.10.15_15.42.17	-46.50982	-23.60439	TIM	3G	-77	39	824	
2023.10.15_15.42.18	-46.50992	-23.60442	TIM	3G	-77	37	822	
2023.10.15_15.42.19	-46.51003	-23.60443	TIM	3G	-75	38	822	
2023.10.15_15.42.20	-46.51014	-23.60444	TIM	3G	-75	39	821	
2023.10.15_15.42.20	-46.51014	-23.60444	TIM	3G	-87	39	821	
2023.10.15_15.42.21	-46.51026	-23.60445	TIM	3G	-87	40	821	
2023.10.15_15.42.22	-46.51037	-23.60446	TIM	3G	-87	39	819	
2023.10.15_15.42.22	-46.51037	-23.60446	TIM	3G	-93	39	819	
2023.10.15_15.42.24	-46.51056	-23.60443	TIM	3G	-93	37	818	
2023.10.15_15.42.25	-46.51066	-23.60441	TIM	3G	-93	38	818	
2023.10.15_15.42.26	-46.51075	-23.60437	TIM	3G	-93	38	819	
2023.10.15_15.42.27	-46.51085	-23.60433	TIM	3G	-85	38	819	
2023.10.15_15.42.28	-46.51095	-23.60426	TIM	3G	-85	39	819	
2023.10.15_15.42.29	-46.51103	-23.60419	TIM	3G	-89	39	817	
2023.10.15_15.42.30	-46.51111	-23.60413	TIM	3G	-89	38	817	
2023.10.15_15.42.31	-46.51120	-23.60407	TIM	3G	-89	39	819	
2023.10.15_15.42.32	-46.51128	-23.60401	TIM	3G	-89	39	819	
2023.10.15_15.42.32	-46.51128	-23.60401	TIM	3G	-93	39	819	
2023.10.15_15.42.33	-46.51137	-23.60395	TIM	3G	-93	43	819	
2023.10.15_15.42.34	-46.51147	-23.60388	TIM	3G	-93	45	817	
2023.10.15_15.42.35	-46.51160	-23.60379	TIM	3G	-93	50	816	
2023.10.15_15.42.36	-46.51170	-23.60372	TIM	3G	-93	54	813	
2023.10.15_15.42.37	-46.51185	-23.60364	TIM	3G	-85	58	814	
2023.10.15_15.42.38	-46.51201	-23.60357	TIM	3G	-85	60	814	
2023.10.15_15.42.39	-46.51217	-23.60350	TIM	3G	-87	63	813	
2023.10.15_15.42.40	-46.51234	-23.60345	TIM	3G	-87	63	811	
2023.10.15_15.42.41	-46.51251	-23.60340	TIM	3G	-87	65	811	
2023.10.15_15.42.42	-46.51268	-23.60337	TIM	3G	-87	65	810	
2023.10.15_15.42.43	-46.51285	-23.60334	TIM	3G	-81	65	809	
2023.10.15_15.42.44	-46.51302	-23.60330	TIM	3G	-81	63	809	
2023.10.15_15.42.45	-46.51319	-23.60327	TIM	3G	-77	62	808	
2023.10.15_15.42.46	-46.51335	-23.60324	TIM	3G	-77	60	807	
2023.10.15_15.42.47	-46.51350	-23.60321	TIM	3G	-91	58	808	
2023.10.15_15.42.48	-46.51364	-23.60317	TIM	3G	-91	55	807	
2023.10.15_15.42.49	-46.51379	-23.60315	TIM	3G	-91	53	808	
2023.10.15_15.42.50	-46.51393	-23.60313	TIM	3G	-91	51	807	
2023.10.15_15.42.51	-46.51407	-23.60311	TIM	3G	-85	50	807	
2023.10.15_15.42.52	-46.51421	-23.60308	TIM	3G	-85	49	806	
2023.10.15_15.42.53	-46.51432	-23.60307	TIM	3G	-73	43	807	
2023.10.15_15.42.54	-46.51443	-23.60305	TIM	3G	-73	42	807	
2023.10.15_15.42.55	-46.51454	-23.60303	TIM	3G	-89	41	807	
2023.10.15_15.42.56	-46.51464	-23.60301	TIM	3G	-89	38	807	
2023.10.15_15.42.56	-46.51464	-23.60301	TIM	3G	-89	38	807	
2023.10.15_15.42.57	-46.51475	-23.60300	TIM	3G	-89	36	808	
2023.10.15_15.42.58	-46.51475	-23.60300	TIM	4G	-82	36	808	
2023.10.15_15.42.59	-46.51493	-23.60297	TIM	4G	-82	34	810	
2023.10.15_15.43.01	-46.51509	-23.60295	TIM	4G	-99	30	811	
2023.10.15_15.43.02	-46.51509	-23.60295	TIM	5G	-99	30	811	
2023.10.15_15.43.03	-46.51521	-23.60292	TIM	5G	-99	21	810	
2023.10.15_15.43.05	-46.51533	-23.60290	TIM	5G	-103	18	810	
2023.10.15_15.43.08	-46.51544	-23.60291	TIM	5G	-105	11	809	
2023.10.15_15.43.28	-46.51544	-23.60291	TIM	5G	-94	0	809	
2023.10.15_15.43.31	-46.51553	-23.60286	TIM	5G	-96	1	808	
2023.10.15_15.43.32	-46.51553	-23.60286	TIM	5G	-96	1	808	
2023.10.15_15.43.42	-46.51552	-23.60276	TIM	5G	-107	11	810	
2023.10.15_15.43.45	-46.51552	-23.60276	TIM	5G	-107	11	810	
2023.10.15_15.43.49	-46.51552	-23.60276	TIM	5G	-99	11	810	
2023.10.15_15.43.50	-46.51563	-23.60271	TIM	5G	-101	10	810	
2023.10.15_15.43.51	-46.51586	-23.60282	TIM	5G	-101	21	810	
2023.10.15_15.43.53	-46.51606	-23.60278	TIM	5G	-98	27	810	
2023.10.15_15.43.54	-46.51626	-23.60275	TIM	5G	-98	46	808	
2023.10.15_15.43.55	-46.51647	-23.60273	TIM	5G	-98	64	808	
2023.10.15_15.43.56	-46.51663	-23.60271	TIM	5G	-95	61	808	
2023.10.15_15.43.57	-46.51682	-23.60269	TIM	5G	-95	67	807	
2023.10.15_15.43.58	-46.51702	-23.60265	TIM	5G	-96	69	808	
2023.10.15_15.43.59	-46.51721	-23.60261	TIM	5G	-96	70	807	
2023.10.15_15.44.00	-46.51742	-23.60258	TIM	5G	-96	78	807	
2023.10.15_15.44.01	-46.51762	-23.60254	TIM	5G	-96	78	807	
2023.10.15_15.44.02	-46.51785	-23.60251	TIM	5G	-96	80	806	
2023.10.15_15.44.03	-46.51805	-23.60248	TIM	5G	-97	77	807	
2023.10.15_15.44.04	-46.51828	-23.60245	TIM	5G	-99	79	807	
2023.10.15_15.44.05	-46.51828	-23.60245	TIM	4G	-106	79	807	
2023.10.15_15.44.05	-46.51850	-23.60244	TIM	4G	-106	79	806	
2023.10.15_15.44.06	-46.51872	-23.60249	TIM	4G	-106	79	806	
2023.10.15_15.44.07	-46.51895	-23.60251	TIM	4G	-99	80	805	
2023.10.15_15.44.08	-46.51917	-23.60252	TIM	5G	-99	82	806	
2023.10.15_15.44.08	-46.51917	-23.60252	TIM	5G	-99	82	806	
2023.10.15_15.44.09	-46.51940	-23.60252	TIM	5G	-99	84	805	
2023.10.15_15.44.10	-46.51963	-23.60254	TIM	5G	-99	82	805	
2023.10.15_15.44.11	-46.51985	-23.60254	TIM	5G	-99	79	806	
2023.10.15_15.44.12	-46.52008	-23.60254	TIM	5G	-99	79	806	
2023.10.15_15.44.13	-46.52029	-23.60253	TIM	5G	-99	78	805	
2023.10.15_15.44.13	-46.52029	-23.60253	TIM	5G	-98	78	805	
2023.10.15_15.44.14	-46.52051	-23.60251	TIM	5G	-98	81	804	
2023.10.15_15.44.15	-46.52074	-23.60248	TIM	5G	-98	82	803	
2023.10.15_15.44.15	-46.52074	-23.60248	TIM	5G	-98	82	803	
2023.10.15_15.44.16	-46.52094	-23.60247	TIM	5G	-98	77	804	
2023.10.15_15.44.17	-46.52115	-23.60244	TIM	5G	-99	79	803	
2023.10.15_15.44.18	-46.52136	-23.60241	TIM	5G	-99	77	803	
2023.10.15_15.44.19	-46.52158	-23.60237	TIM	5G	-99	81	805	
2023.10.15_15.44.20	-46.52180	-23.60234	TIM	5G	-102	81	803	
2023.10.15_15.44.21	-46.52202	-23.60230	TIM	5G	-102	80	802	
2023.10.15_15.44.22	-46.52223	-23.60226	TIM	5G	-108	81	802	
2023.10.15_15.44.23	-46.52245	-23.60224	TIM	5G	-109	78	800	
2023.10.15_15.44.24	-46.52267	-23.60219	TIM	5G	-109	81	798	
2023.10.15_15.44.25	-46.52289	-23.60217	TIM	5G	-109	81	798	
2023.10.15_15.44.25	-46.52289	-23.60217	TIM	4G	-93	81	798	
2023.10.15_15.44.26	-46.52310	-23.60214	TIM	4G	-109	80	799	
2023.10.15_15.44.27	-46.52331	-23.60209	TIM	5G	-109	80	799	
2023.10.15_15.44.28	-46.52351	-23.60206	TIM	5G	-101	76	799	
2023.10.15_15.44.28	-46.52351	-23.60206	TIM	5G	-101	76	799	
2023.10.15_15.44.29	-46.52374	-23.60203	TIM	5G	-101	86	799	
2023.10.15_15.44.30	-46.52396	-23.60201	TIM	5G	-101	77	798	
2023.10.15_15.44.31	-46.52416	-23.60198	TIM	5G	-101	74	799	
2023.10.15_15.44.32	-46.52434	-23.60195	TIM	5G	-101	69	799	
2023.10.15_15.44.32	-46.52434	-23.60195	TIM	5G	-101	69	799	
2023.10.15_15.44.33	-46.52453	-23.60192	TIM	5G	-101	69	798	
2023.10.15_15.44.34	-46.52471	-23.60190	TIM	5G	-114	68	797	
2023.10.15_15.44.35	-46.52489	-23.60187	TIM	5G	-114	68	797	
2023.10.15_15.44.35	-46.52489	-23.60187	TIM	5G	-114	68	797	
2023.10.15_15.44.36	-46.52506	-23.60186	TIM	5G	-114	62	795	
2023.10.15_15.44.37	-46.52523	-23.60180	TIM	5G	-114	63	795	
2023.10.15_15.44.38	-46.52537	-23.60178	TIM	5G	-116	54	794	
2023.10.15_15.44.39	-46.52552	-23.60174	TIM	5G	-116	52	794	
2023.10.15_15.44.39	-46.52552	-23.60174	TIM	4G	-96	52	794	
2023.10.15_15.44.40	-46.52567	-23.60170	TIM	4G	-96	57	793	
2023.10.15_15.44.41	-46.52579	-23.60164	TIM	4G	-113	54	792	
2023.10.15_15.44.42	-46.52593	-23.60157	TIM	5G	-113	54	792	
2023.10.15_15.44.42	-46.52593	-23.60157	TIM	5G	-113	54	792	
2023.10.15_15.44.43	-46.52605	-23.60154	TIM	5G	-113	45	794	
2023.10.15_15.44.44	-46.52616	-23.60149	TIM	5G	-113	43	795	
2023.10.15_15.44.45	-46.52626	-23.60144	TIM	5G	-111	43	795	
2023.10.15_15.44.46	-46.52637	-23.60136	TIM	5G	-111	48	796	
2023.10.15_15.44.48	-46.52651	-23.60126	TIM	5G	-103	34	794	
2023.10.15_15.44.50	-46.52664	-23.60117	TIM	5G	-103	32	794	
2023.10.15_15.44.52	-46.52677	-23.60109	TIM	5G	-99	27	794	
2023.10.15_15.44.54	-46.52685	-23.60100	TIM	5G	-98	20	793	
2023.10.15_15.44.57	-46.52696	-23.60094	TIM	5G	-100	16	794	
2023.10.15_15.45.00	-46.52707	-23.60091	TIM	5G	-100	12	794	
2023.10.15_15.45.04	-46.52708	-23.60081	TIM	5G	-98	8	794	
2023.10.15_15.45.06	-46.52708	-23.60081	TIM	4G	-100	8	794	
2023.10.15_15.45.11	-46.52701	-23.60073	TIM	5G	-97	11	794	
2023.10.15_15.45.12	-46.52701	-23.60073	TIM	5G	-99	11	794	
2023.10.15_15.45.29	-46.52695	-23.60065	TIM	5G	-101	3	795	
2023.10.15_15.45.34	-46.52695	-23.60065	TIM	5G	-98	3	795	
2023.10.15_15.45.38	-46.52695	-23.60065	TIM	5G	-100	3	795	
2023.10.15_15.45.42	-46.52715	-23.60050	TIM	5G	-101	19	795	
2023.10.15_15.45.43	-46.52726	-23.60046	TIM	5G	-101	25	795	
2023.10.15_15.45.44	-46.52744	-23.60039	TIM	5G	-100	37	795	
2023.10.15_15.45.45	-46.52761	-23.60031	TIM	5G	-100	41	797	
2023.10.15_15.45.46	-46.52774	-23.60019	TIM	5G	-100	48	799	
2023.10.15_15.45.47	-46.52789	-23.60012	TIM	5G	-101	54	802	
2023.10.15_15.45.48	-46.52801	-23.60000	TIM	5G	-101	60	802	
2023.10.15_15.45.49	-46.52815	-23.59992	TIM	5G	-101	61	801	
2023.10.15_15.45.50	-46.52830	-23.59983	TIM	5G	-98	67	802	
2023.10.15_15.45.51	-46.52847	-23.59975	TIM	5G	-98	71	804	
2023.10.15_15.45.52	-46.52865	-23.59965	TIM	5G	-98	74	804	
2023.10.15_15.45.53	-46.52884	-23.59958	TIM	5G	-96	78	802	
2023.10.15_15.45.54	-46.52903	-23.59950	TIM	5G	-96	77	800	
2023.10.15_15.45.54	-46.52903	-23.59950	TIM	4G	-96	77	800	
2023.10.15_15.45.55	-46.52925	-23.59945	TIM	4G	-96	77	799	
2023.10.15_15.45.56	-46.52945	-23.59942	TIM	4G	-96	78	794	
2023.10.15_15.45.57	-46.52965	-23.59937	TIM	4G	-96	77	793	
2023.10.15_15.45.58	-46.52965	-23.59937	TIM	4G	-102	77	793	
2023.10.15_15.45.58	-46.52988	-23.59933	TIM	4G	-102	78	790	
2023.10.15_15.45.59	-46.53009	-23.59925	TIM	4G	-102	79	792	
2023.10.15_15.46.00	-46.53032	-23.59920	TIM	5G	-96	80	791	
2023.10.15_15.46.01	-46.53052	-23.59914	TIM	5G	-96	78	790	
2023.10.15_15.46.02	-46.53071	-23.59911	TIM	5G	-96	74	790	
2023.10.15_15.46.03	-46.53093	-23.59902	TIM	5G	-94	80	789	
2023.10.15_15.46.04	-46.53093	-23.59902	TIM	5G	-94	80	789	
2023.10.15_15.46.04	-46.53114	-23.59896	TIM	5G	-94	78	788	
2023.10.15_15.46.05	-46.53135	-23.59889	TIM	5G	-94	79	787	
2023.10.15_15.46.06	-46.53157	-23.59881	TIM	5G	-101	79	787	
2023.10.15_15.46.07	-46.53178	-23.59876	TIM	5G	-101	79	786	
2023.10.15_15.46.08	-46.53178	-23.59876	TIM	4G	-130	79	786	
2023.10.15_15.46.08	-46.53199	-23.59872	TIM	4G	-130	78	786	
2023.10.15_15.46.09	-46.53222	-23.59868	TIM	4G	-130	82	786	
2023.10.15_15.46.10	-46.53222	-23.59868	TIM	5G	-101	82	786	
2023.10.15_15.46.10	-46.53244	-23.59866	TIM	5G	-101	80	786	
2023.10.15_15.46.11	-46.53260	-23.59859	TIM	5G	-96	73	786	
2023.10.15_15.46.12	-46.53260	-23.59859	TIM	5G	-96	73	786	
2023.10.15_15.46.12	-46.53279	-23.59852	TIM	5G	-96	73	786	
2023.10.15_15.46.13	-46.53301	-23.59843	TIM	5G	-96	77	788	
2023.10.15_15.46.14	-46.53319	-23.59835	TIM	5G	-92	79	787	
2023.10.15_15.46.15	-46.53341	-23.59826	TIM	5G	-92	80	789	
2023.10.15_15.46.16	-46.53363	-23.59816	TIM	5G	-92	80	786	
2023.10.15_15.46.17	-46.53385	-23.59809	TIM	5G	-92	80	784	
2023.10.15_15.46.18	-46.53405	-23.59803	TIM	5G	-97	79	783	
2023.10.15_15.46.19	-46.53426	-23.59795	TIM	5G	-97	78	783	
2023.10.15_15.46.20	-46.53446	-23.59788	TIM	5G	-97	79	783	
2023.10.15_15.46.21	-46.53466	-23.59779	TIM	5G	-97	78	784	
2023.10.15_15.46.22	-46.53485	-23.59771	TIM	5G	-97	77	783	
2023.10.15_15.46.22	-46.53485	-23.59771	TIM	5G	-97	77	783	
2023.10.15_15.46.23	-46.53502	-23.59762	TIM	5G	-97	72	783	
2023.10.15_15.46.24	-46.53520	-23.59751	TIM	5G	-97	76	782	
2023.10.15_15.46.25	-46.53537	-23.59740	TIM	5G	-97	77	784	
2023.10.15_15.46.26	-46.53554	-23.59730	TIM	5G	-97	74	785	
2023.10.15_15.46.26	-46.53554	-23.59730	TIM	5G	-97	74	785	
2023.10.15_15.46.27	-46.53570	-23.59718	TIM	5G	-97	73	785	
2023.10.15_15.46.28	-46.53584	-23.59707	TIM	5G	-91	71	785	
2023.10.15_15.46.29	-46.53597	-23.59694	TIM	5G	-91	70	785	
2023.10.15_15.46.30	-46.53611	-23.59681	TIM	5G	-91	68	784	
2023.10.15_15.46.31	-46.53623	-23.59670	TIM	5G	-83	66	784	
2023.10.15_15.46.32	-46.53636	-23.59659	TIM	5G	-83	59	783	
2023.10.15_15.46.33	-46.53647	-23.59649	TIM	5G	-83	57	782	
2023.10.15_15.46.34	-46.53658	-23.59638	TIM	5G	-81	56	781	
2023.10.15_15.46.35	-46.53665	-23.59628	TIM	5G	-81	51	780	
2023.10.15_15.46.36	-46.53673	-23.59619	TIM	5G	-81	48	779	
2023.10.15_15.46.37	-46.53680	-23.59611	TIM	5G	-85	43	778	
2023.10.15_15.46.38	-46.53688	-23.59604	TIM	5G	-85	40	777	
2023.10.15_15.46.39	-46.53696	-23.59597	TIM	5G	-85	37	777	
2023.10.15_15.46.40	-46.53696	-23.59597	TIM	4G	-92	37	777	
